-7.695315778255462646e-02,6.342093944549560547e-01,2.112912982702255249e-01
-7.415909320116043091e-02,2.130145579576492310e-01,-2.284466288983821869e-02
-1.285623311996459961e-01,-2.453215718269348145e-01,5.404061172157526016e-03
1.216584220528602600e-01,-2.462911158800125122e-01,3.463083133101463318e-02
1.331724375486373901e-01,1.727014780044555664e-01,-1.523630917072296143e-01
1.468404382467269897e-01,5.775762796401977539e-01,1.093666106462478638e-01
-2.266394197940826416e-01,-1.088562384247779846e-01,-1.060585454106330872e-01
-2.311654686927795410e-01,-3.616399765014648438e-01,1.013858802616596222e-02
-1.628703474998474121e-01,-6.447808146476745605e-01,6.505049765110015869e-03
1.306407153606414795e-01,-6.608850955963134766e-01,4.787328094244003296e-02
1.994367241859436035e-01,-3.838903903961181641e-01,1.047418713569641113e-01
2.275584191083908081e-01,-1.230852901935577393e-01,2.426107600331306458e-02
-1.422386337071657181e-02,-7.248494029045104980e-01,3.845786675810813904e-03
-2.030605450272560120e-02,-9.368509054183959961e-01,-4.233304038643836975e-02
4.695728421211242676e-06,-8.308702111244201660e-01,-1.511526405811309814e-01
2.683833427727222443e-02,-8.766120672225952148e-01,-1.177086532115936279e-01
-3.910025581717491150e-02,-8.722752928733825684e-01,-1.239957287907600403e-01
5.541062727570533752e-02,-8.710885643959045410e-01,-2.212956920266151428e-02
-8.839949965476989746e-02,-8.624569773674011230e-01,-3.515620902180671692e-02
