-1.521790474653244019e-01,5.723741054534912109e-01,2.470819354057312012e-01
-1.303725391626358032e-01,2.017726004123687744e-01,-6.032503768801689148e-02
-1.305902600288391113e-01,-2.570485472679138184e-01,2.005878649652004242e-02
1.261946558952331543e-01,-2.476724386215209961e-01,2.593683823943138123e-02
1.159026995301246643e-01,1.885275989770889282e-01,-1.246799528598785400e-01
1.158228740096092224e-01,5.735604166984558105e-01,1.716035753488540649e-01
-2.779834568500518799e-01,-1.166361868381500244e-01,-3.103899769484996796e-02
-2.369698435068130493e-01,-3.830290734767913818e-01,4.735725373029708862e-02
-1.507517993450164795e-01,-6.622358560562133789e-01,3.564968705177307129e-03
1.519351899623870850e-01,-6.723593473434448242e-01,1.026111282408237457e-02
2.400385290384292603e-01,-3.968723416328430176e-01,6.806544214487075806e-02
2.826938033103942871e-01,-1.414887905120849609e-01,-2.972658164799213409e-02
1.492913812398910522e-03,-7.397369742393493652e-01,-1.979703642427921295e-02
-5.533274263143539429e-03,-9.555717706680297852e-01,-5.698508396744728088e-02
1.211572904139757156e-03,-8.558120131492614746e-01,-1.752047836780548096e-01
3.237686678767204285e-02,-8.993714451789855957e-01,-1.416023820638656616e-01
-3.438261523842811584e-02,-8.961926102638244629e-01,-1.410932838916778564e-01
7.185769826173782349e-02,-8.869678378105163574e-01,-4.904396459460258484e-02
-7.512688636779785156e-02,-8.807302117347717285e-01,-4.711448401212692261e-02
